,Unnamed: 0.1,Unnamed: 0,Title,Link,Company,Location,Working_day,Experience,Company_size,Apts,Description,Keyword
0,,0,Study Start Up Associate (Home-Based/Remote),https://www.linkedin.com/jobs/view/3549921540/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=cFRCfPIKXq2ELckDaWGN5Q%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Chile Nuevo, Región Metropolitana de Santiago, Chile",Jornada completa,Prácticas,De 1.001 a 5.000 empleados · Fabricación de productos farmacéuticos,"['Atención al detalle', 'Comunicación', 'Comunicación escrita', 'Control de calidad', 'Gestión documental', 'Hojas de cálculo', 'Inglés', 'Presentaciones regulatorias', 'Resolución de problemas', 'Trabajo en equipo']","Job Summary

As a Regulatory Submissions Coordinator you will have the opportunity to work within Regulatory Submissions, supporting our many projects and gaining some vital experience. You will be a productive member of the team, and will be mentored and supported as you develop your skills. Working directly with Regulatory Submissions Coordinators, you will gain valuable hands on experience to enable you to develop a career in clinical research.

Responsibilities
Provide day-to-day departmental/project support activities, such as collection of vital documents for ethics submissions and preparation of study documents to competent authorities;
Support Regulatory Submission Managers and Start Up teams in ensuring deadlines are adhered to;
Conduct quality control of documents;
Maintain spreadsheets and compile reports; and
Provide advice and guidance to internal and external team members to ensure compliance with applicable regulations and requirements;
Perform other tasks as needed.
Qualifications
Bachelor's degree is required (preferably in a Life Sciences field);
At least 3 - 4 years of regulatory submissions experience;
Excellent organizational and prioritization skills;
Knowledge of Microsoft Office;
Great attention to detail and excellent oral and written communication skills; and
Fluency in spoken and written English.
We kindly ask to submit applications in English.
Medpace Overview

Medpace is a full-service clinical contract research organization (CRO). We provide Phase I-IV clinical development services to the biotechnology, pharmaceutical and medical device industries. Our mission is to accelerate the global development of safe and effective medical therapeutics through its scientific and disciplined approach. We leverage local regulatory and therapeutic expertise across all major areas including oncology, cardiology, metabolic disease, endocrinology, central nervous system, anti-viral and anti-infective. Headquartered in Cincinnati, Ohio, employing more than 5,000 people across 40+ countries.

Why Medpace?

When you join Medpace, you become part of a team dedicated to supporting the development of ground-breaking drugs and devices. Our employees provide hope for those living with debilitating diseases. We invite you to be a part of something that is impacting millions of people around the globe while enjoying a competitive total compensation and benefits package and internal growth opportunities.

Awards
Medpace historically named a Top Cincinnati Workplace by the Cincinnati Enquirer
Recognized by Forbes as one of America's Best Mid-size Companies in 2021
Medpace ranks amongst top CROs for site ratings across all 10 important attributes including CRA training, preparation & organization, accessibility of staff, open communication, and ensuring timely drug availability
Continually recognized with CRO Leadership Awards from Life Science Leader magazine based on expertise, quality, capabilities, reliability, and compatibility
What To Expect Next

A member of our recruitment team will review your qualifications and, if interested, you will be contacted for an interview.

EO/AA Employer M/F/Disability/Vets
WARNING: Please beware of phishing scams that offer opportunities with Medpace in exchange for sending money. These scammers pose as legitimate employees from actual companies. Please be advised that a Medpace employee will never ask you for a credit card, send you a check, or ask you for any type of payment as part of consideration for a role with our company. All of our careers require that you first complete an online application and go through some sort of interview process.",Data Scientist
0,,0,Data Scientist,https://www.linkedin.com/jobs/view/3515219102/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=Qe3LAbvaTnkDzux2%2FjhVww%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Las Condes, Región Metropolitana de Santiago, Chile",Jornada completa,Intermedio,De 5.001 a 10.000 empleados · Banca,"['Amazon Web Services (AWS)', 'Aprendizaje automático', 'Computación en la nube', 'GitHub', 'GitLab', 'Google Cloud', 'Microsoft Azure', 'Optimización', 'Python', 'Toma de decisiones', 'Todos los filtros']","Y tú, ¿haces lo que sueñas?
En Itaú Chile lo que soñamos, lo hacemos y resulta. Postula para nuestra Gerencia Corporativa de Tecnología como Data Scientist y tus principales responsabilidades serán:
Responsable del impacto comercial y la solidez de las soluciones entregadas, que incluyen: plataformas, procedimientos, modelos, diseños de prueba
Actúa como contacto principal con los altos directivos en varias áreas funcionales comerciales
Investiga las necesidades comerciales no identificadas y explora oportunidades para que el equipo desarrolle enfoques apropiados basados en datos para esas necesidades
Dirige la actividad del equipo que tiene un impacto comercial y se articula con los planes comerciales de la alta dirección y los resultados de las iniciativas
Dirige / asesora a otros data scientist y es un líder técnico en ciencia de datos en toda la organización.
Sigue las tendencias de la industria y prueba nuevas herramientas y técnicas para resolver desafíos comerciales nuevos / existentes.
Toma decisiones acertadas en el mejor interés de la empresa de acuerdo con las prácticas y políticas de gestión de riesgos.


Habilidades técnicas:
Más de 4 años de experiencia práctica con análisis estadístico, aprendizaje automático, modelado predictivo, optimización o minería de datos
Cloud: Microsft Azure, AWS, Google Cloud Platform
Experiencia con plataformas para el desarrollo de modelos como Sagemaker, DataBricks, Datarobot , H2O.AI o similares
Gitlab, Github
Entendimiento de alto nivel de DevOps ( CI/CD, Machine Learning Operations)
Debe poder escribir código limpio y conciso en Python o R
Licenciatura, Ingeniería o Postgrado asociado al campo (no excluyente)
Experto en la materia en técnicas estadísticas, modelado predictivo, pronóstico de series de tiempo, NLP, Machine Learning
Capacidad para transformar la información derivada de los datos en conocimientos prácticos que se relacionan directamente con los objetivos estratégicos clave de la organización.
Comunicarse de manera efectiva con los líderes senior para permitir la colaboración, la toma de decisiones
Comodidad con la ambigüedad y capacidad probada para estructurar problemas y desarrollar marcos analíticos.
¡Ven a probar tus capacidades!
Itaú es una institución que valora la diversidad e inclusión de personas en situación de discapacidad.",Data Scientist
0,,0,Analista de Analytics,https://www.linkedin.com/jobs/view/3547296719/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=7B6VbO%2B8AemdojzlYOg3Wg%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Región Metropolitana de Santiago, Chile",Jornada completa,Algo de responsabilidad,"De 51 a 200 empleados · Tecnología, información e internet",,"Importante empresa busca a Analista de Analytics, quien será responsable de analizar, controlar y gestionar el riesgo de la cartera a través de reportes de gestión, modelos predictivos y estudios que permitan lograr los objetivos planteados, interactuando activamente con las diferentes áreas de la compañía.

Requisitos:
-Título de Ingeniería Estadística, Estadística, Ingeniería Comercial, Informática, Civil Industrial o carrera afín.
-Desde 2 años de experiencia en cargos similares.
-Nivel avanzado en consultas SQL/Oracle. (Excluyente).
-Conocimiento en Excel, manejo de tablas dinámicas, bases de datos, gráficos, entre otros (excluyente).",Data Scientist
0,,0,Solutions Consultant,https://www.linkedin.com/jobs/view/3533739739/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=L3Vjv3U9n5Oz99zSSEA8fQ%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Región Metropolitana de Santiago, Chile",Jornada completa,Intermedio,Más de 10.001 empleados · Desarrollo de software,"['Analítica de datos', 'Análisis de marketing', 'Aptitudes para hacer presentaciones', 'Demostración de productos', 'Estudio de caso', 'Marketing digital', 'Presentaciones', 'Preventas', 'Solicitud de propuestas (RFP)', 'Tendencias emergentes']","Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!

The opportunity

We’re searching for a Solutions Consultant to join our team!

What you'll do

As a Solution Consultant, you’ll act as a trusted advisor to our customers - the world's most innovative companies! Understanding their business landscape and objectives and demonstrating and articulating the value of the Adobe Experience Cloud solutions and how they optimise and support their digital strategies and tackle their most important business challenges. You'll provide our customers with advice on digital change, helping them to utilise Adobe Analytics, Customer Journey Analytics, Real-Time CDP and Adobe Target to strengthen their brand and grow their business.

As a core member of the team, you’ll collaborate with and support our sales and customer success organisations.

The ideal candidate will have a blended technical and digital marketing background with a good eye for presentation and compelling demonstrations. You’ll have the confidence to discuss our solutions and technology with both marketing and IT customer at all levels.

What you need to succeed

You’ll need the following skills to be successful:

A strong understanding of marketing or ad technology and how this can drive digital transformation e.g. analytics, personalization, CDP, DSP
A strong understanding of digital marketing and emerging trends
Ability to identify the critical business issues that customers are facing and provide solution approaches
Exceptional presentation skills, conversational skills and experience as a trusted advisor
Expert in building and presenting use cases and value propositions
Strong demonstration and value-selling experience
Crafting end-to-end user experiences, using innovative ways to combining content, web journey, personalised experiences and marketing automation
Self-motivated with a strong aim to succeed in a highly dynamic environment
Ability to multi-task in a fast-paced environment
Maintain an understanding of competitors, especially strengths and weaknesses of competitor solutions
Develop & maintain authoritative understanding of digital technologies and marketing trends
Provide creative and strategic content/input as part of the RFP or proposal process, presentations and client case studies
Participate in customer workshops, presentations, and other working sessions as required
Native fluency in Spanish, proficient in English

The following requirements are relevant to this role:

Experience in a technical pre-sales, consulting, specific industry or digital marketing environment
Experience of Adobe Analytics, Adobe Target, Adobe Audience Manager would be a benefit.",Data Scientist
0,,0,Network Optimization Engineer,https://www.linkedin.com/jobs/view/3521111823/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=d%2BsJKHQAN55CwB6f6UkUJA%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Región Metropolitana de Santiago, Chile",Jornada completa,Intermedio,Más de 10.001 empleados · Telecomunicaciones,"['Examen de conducir', 'Ingeniería electrónica', 'Inglés', 'Optimización', 'Optimización de redes', 'RAN', 'Radiofrecuencia (RF)', 'Resolución de incidencias', 'Resolución de problemas', 'Telecomunicaciones']","Corporacion ZTE de Chile , leading international Telecommunication market, requires a PROFESSIONAL as Network Optimization Engineer through subcontractor company.

Main responsibilities：

1. Collect and analyze of RF Data and Drive Test data;
2. Service Failure Investigations and customer complaints process;
3. Analyze logs using tools to produce statistics
4. Responsible for system analysis of call processing
5. Proactively resolve RF Optimization field issues
6. Identify of non-dominant pilot and sources interference
7. Capacity monitoring and evaluation.
8. Launch DT&CQT test and analyze measurements result.
9. Escalate any issues that affect the network quality of assigned area to direct manager.
10. Follow up with QoS performance of new sites integrated into assigned area
11. Performing the technical support, routine maintenance task, troubleshooting and system improvement.
12. Monitor the alarm report from OMC system and handle the alarms
13. Assure technical assistance for solving customer inquiries and issues
14. Perform any other activities, accordingly to professional competences, on superior request
15. Respects all internal rules and regulations related to work, administrative tasks, reports and company internal order regulation.
16. Share the experience to all team members;
17. Take all kinds of technical trainings and improve the skills in regards with RF Optimization;
18. Receive and analysis the fault with processing by the ticket in SDE system;
19. Cooperate with other teams

Professional Profile:

1. Bachelor Degree or higher education in Telecommunications /Electronics Engineering / IT / BA or equivalent
2. 3 years experience in telecommunications field.
3. Understand WCDMA/GSM/CDMA call processing, Handover process and algorithms
4. Solid knowledge of (WCN/CS/PS/RAN) and technologies as a significant differentiator.
5. Team player with strong analytical and problem solving skills
6. Proactive, self-motivated and good communication skills
7. Proficient in English
8. Willingness to work in shifts or in a flexible program, if necessary
9. Must have a thoroughly understanding of principle of WCDMA/GSM/CDMA telecommunication,
10. Have basic knowledgeable with transmission system CORE system, RAN system, computers and TCP/IP networks.
11. Be familiar with windows and UNIX system is required.
12. Other manufacturers’ equipment experience is a plus.

We offer you:

Dynamic and multicultural environment work
Opportunity for professional growth in our company
All legal beneficts according to Chilean Labor Law


If you comply with all the requirements detailed above please send us your resume in english to be consider into the process.",Data Scientist
0,,0,Data Scientist Jr,https://www.linkedin.com/jobs/view/3499216200/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=pG1WuKswHMivD9OwtIK4dA%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Gran Santiago, Región Metropolitana de Santiago, Chile",Jornada completa,Sin experiencia,De 51 a 200 empleados · Desarrollo de software,"['Analítica', 'Analítica de datos', 'Análisis de datos estadísticos', 'Análisis predictivo', 'Aprendizaje profundo', 'Ciencia de datos', 'Extraer, transformar y cargar (ETL)', 'Ingeniería de datos', 'Procesamiento de lenguaje natural', 'Visualización de datos']","Somos un equipo joven con ganas de generar un impacto social en el mercado de cara a los almaceneros de barrio de Chile (y más adelante Latam), a través de un modelo de oferta y demanda que permita a los dueños de almacenes organizarse de mejor manera para abastecer su negocio pudiendo comprar una gran variedad de mercadería y bebestibles a través de una aplicación fácil y amigable de usar. Como equipo nos gusta que las cosas sucedan rápido, nos adueñamos de los problemas que vemos en el día a día e intentamos resolverlos de manera íntegra con el equipo, siempre de manera colaborativa, empática y honesta. Nos gusta aprender y estar al tanto de lo que ocurre a nuestro alrededor, incluso le sacamos provecho a los errores que cometemos, aprendiendo de ellos para no volver a cometerlos en un futuro. Tenemos modalidad híbrida, pudiendo venir a nuestra oficina ubicada en Providencia, Santiago, pero también teniendo la facilidad de trabajar desde casa o desde otro lugar :)

Funciones del cargo

Actualmente estamos en búsqueda de nuestr@ próxim@ Data Scientist Jr, quien será el responsable de apoyar al área de compras de la empresa, rediseñando el modelo de predicción de compras y automatizando la comunicación con nuestros proveedores para asegurarse que el modelo de abastecimiento de la compañía, de manera de tener una oferta relevante para nuestr@s almacener@s. El trabajo tiene modalidad híbrida y flexibilidad horaria, debiendo ir a nuestra bodega ubicada en Pudahuel para revisar los procesos, pero también teniendo la opción de trabajar desde nuestra oficina ubicada en Providencia o desde donde quieras :)

Tareas a realizar en tu día a día

Rediseñar el modelo predicción de compras de la empresa
Automatizar la comunicación entre el área de compras de Yom y nuestros proveedores
Robustecer el modelo de datos
Implementación de modelo y procesos de compras en nuestra bodega, mejorando y haciendo más eficiente nuestra logística de abastecimiento

Requerimientos del cargo

Competencias y calificaciones básicas

Sabes trabajar con múltiples fuentes de datos. Entiendes cómo se relacionan unas con otras y cómo se integran entre ellas.
Usas alguna herramienta de análisis de datos que pueda ser reproducible (no Excel, usamos R o python)
Conocimientos en estadística: descriptiva, inferencial y prescriptiva. Entendimiento de diseño y análisis de experimentos.
Entiendes y sabes cómo funcionan procesos de ETL. Tendrás que ayudar en la definición de estos
Sabes trabajar con alguna herramienta de visualización (Power BI, Tableau, Data Studio, etc). No nos importa cual sea, si no sabes usar la que usamos acá, puedes aprenderlo.
Capacidad y ganas de trabajar en equipo, con espíritu colaborativo

Ganas Puntos Si

Tienes nociones básicas de logística y supply chain (somos en la raíz, una empresa de abastecimiento).
Sabes y/o te interesaría aprender tópicos relacionados a machine learning y cómo esto se aplica en el negocio.

Condiciones",Data Scientist
0,,0,Analista Latam Data Validation (SQL),https://www.linkedin.com/jobs/view/3532875150/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=%2BwriOzA8VVciu8CyELoTaQ%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Gran Santiago, Región Metropolitana de Santiago, Chile",Jornada completa,Sin experiencia,Más de 10.001 empleados · Investigación de mercado,"['Atención en el cliente', 'Capacidad de análisis', 'Diseños de investigación', 'Gestión de proyectos', 'Investigación', 'Investigación cuantitativa', 'Investigación de mercado', 'Investigación sobre medios de comunicación', 'SQL', 'Validación de datos']","Descripción de puesto:

Llevar a cabo las actividades que son parte del proceso de control de calidad de las bases de datos para todos los países/paneles de América Latina donde Kantar WorldPanel tiene participación.

Principales funciones:

Validar, editar y corregir datos de acuerdo a parámetros fijos y dinámicos predeterminados para cada proceso de control de calidad establecido en cada parte del proceso de liberación metodológica.
Validar, editar y corregir datos de acuerdo como parte de la atención de solicitudes y requerimientos extraordinarios.
Consultar y realizar análisis estadístico de bases de datos por mercado/categoría/fabricante/marca.
Participación activa en el monitoreo y mejora continua de controles de calidad que son parte de los procesos metodológicos actuales, a través de propuestas de simplificación, optimización y automatización.
Asegurar el cumplimiento de entrega de bases de datos de acuerdo al cronograma de producción de la región.

Educación

Estadístico, Matemático, Ingeniero Estadístico, Data Science, Actuario, o carreras afines.
Inglés Medio.
Dominio de herramientas Office avanzado.
SQL (Excluyente).
Programas de estadística: R, Python, PowerBI
Experiencia

Al menos 2 años de experiencia en análisis de datos.
Metodologías estadísticas.
Análisis de grandes volúmenes de datos.
Deseable trabajo previo en empresas de investigación de mercados.
Deseable experiencia previa en: Big Data; Lean Six Sigma.
Deseable experiencia en procesos vinculados a calidad de datos.
Habilidades

Capacidad para decodificar y reproducir conocimientos mercadológicos.
Comunicación asertiva, oral y escrita.
Resolución de problemas.
Team Player.

Condiciones Laborales:

Beneficios
Horario Flexible
Viernes más corto
Hibrido: Tentativamente 2 vez por semana presencial, 3 desde casa.
Oficina: Cuidad Empresarial, Huechuraba.",Data Scientist
0,,0,Data Analyst - Customer Intelligence,https://www.linkedin.com/jobs/view/3542401254/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=FEErTiHf4Z%2BxxILHnao%2Feg%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Región Metropolitana de Santiago, Chile",Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Venta minorista,"['Análisis de datos', 'Capacidad de análisis', 'Estadística', 'Fidelización de clientes', 'Inteligencia empresarial', 'Toma de decisiones']","En YÁNEKEN, importante empresa de Retail, representantes de diferentes marcas como Bold, Belsport, Aufbau, Bamers, Crocs, Oakley, Roxy, Quiksilver, entre otras; estamos en búsqueda de nuestro próximo/a Data Analyst que llegue a formar parte del equipo de Customer Intelligence en la Gerencia de Innovación y Omnicanalidad.
¡Te estamos buscando a ti! Si eres una persona comprometida que le encanta trabajar en equipo con foco en el cliente, este es el lugar para ti.

Las principales responsabilidades del cargo son:
Responsable de la implementación y ejecución de tácticas de fidelización/conversión usando software de CRM para algunas marcas del grupo.
Análisis de datos y extracción de información relevante para la toma de decisiones. Seguimiento de KPI.
Generar reportes con la herramienta de visualización de la compañía.
Gestión de iniciativas que mejoren performance y automaticen las campañas de marketing directo en sus diferentes etapas (diseño, segmentaciones, gestión y resultados)
Competencias valoradas y de prioridad
Experiencia laboral de al menos 2 años (Excluyente)
Perfil analítico (Excluyente)
Deseable experiencia en programas para análisis de datos: Power BI, Tableau, Qlik, Looker Studio.
Manejo de Python o R enfocado en visualización y procesamiento de datos. (deseable)
Conocimientos en estadística: descriptiva, inferencial y prescriptiva. Entendimiento de diseño y análisis de experimentos.
Disposición constante a mejorar y a adquirir nuevos conocimientos.
Formación académica
Profesional titulado en Ingeniería Civil, Industrial o Estadística.",Data Scientist
0,,0,Data Engineer (Remote) (12000 USD/Mes),https://www.linkedin.com/jobs/view/3547033673/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=kFGCipR7BOEPTSXkHqw7tA%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Gran Santiago, Región Metropolitana de Santiago, Chile",Jornada completa,Sin experiencia,"De 11 a 50 empleados · Tecnología, información e internet","['Almacenamiento de datos', 'Análisis de datos', 'Apache Kafka', 'Arquitectura de sistemas', 'Container Orchestration', 'Extraer, transformar y cargar (ETL)', 'Hive', 'Ingeniería de datos', 'Microsoft Power BI', 'Visualización de datos']","About The Position

WHAT WE DO Imagine if every time you went to the doctor you paid cash upfront before you are treated, where every time you rented an apartment you paid 2 years cash upfront, or where your monthly paycheck is frequently delayed for months at a time. Then imagine doing that without a loan, credit card, or even bank accounts. This is everyday life for over 3 billion people in developing countries around the world. We are Migo, and we are on a mission to change this by re-inventing the way people access and use credit. Through a simple API integration to our platform, companies can enable their customers to make purchases and pay bills on credit, or get personal loans. Leveraging proprietary datasets, Migo builds ML algorithms on customer phone records, bank records, and payment transactions to assess credit risk, enabling us to offer credit lines to individuals and small businesses. This credit line can be used to make purchases from a merchant or withdraw cash without the need for point-of-sale hardware or plastic cards. Because of our proprietary data and innovative technical solutions, Migo is able to provide credit to underbanked customers who are not typically covered by credit bureaus, a critical area of growth for developing countries. RESPONSIBILITIES OF THE ROLE Are you a data engineer ready to help us redefine credit for the 21st century? We are on a mission to leverage data from partners around the globe to perform credit scoring for 3 billion people. The opportunities for you to make an impact are limitless. As an experienced data engineer, we would look to you to design a high-capacity data pipeline architecture as well as design data governance policies while ensuring privacy and security of sensitive data. You will develop scalable data management systems and manage the storage of large datasets. You will be involved with creating performant and reliable ETL jobs, as well as manage external data feeds across on-premise and cloud infrastructure. WHAT WE ARE LOOKING FOR As a data pipeline engineer, you will develop scalable data management systems and manage the storage of large datasets. We would be looking to you to create performant and reliable ETL jobs, as well as manage external data feeds across on-premise and cloud infrastructure. You are also a clear and concise communicator and can communicate ideas to a wide range of stakeholders, both technical and non-technical. You appreciate hearing different points of view and wait to hear other's point of view before offering your own. You have a pragmatic approach to building systems, see multiple ways of solving problems, and can discuss the tradeoffs of each solution. You are technology agnostic with a broad depth of experience using many different technologies. You have traveled extensively or have lived in a developing country. You are empathetic, self-aware, and respect all cultures. You are fun and enlightening to work with, and you have a good work/life balance with hobbies and interests you are happy to share with others. In the first 90 days you will: - Rewrite our big data ETL pipeline to create datasets for our modeling efforts - Wrangle with raw data from large, diverse data sets from our distribution partners - Automate data integrity checks - Connect our various databases to our BI platform OUR TECH STACK Our technology stack consists of modern tools; we are open to technologies and pick the right tool for the job: - Python for Machine Learning e.g. (Scikit-learn and PyTorch) - Python/Scala for data pipelines - Scala/Java/Python for micro-services and APIs - Swagger(OpenAPI) for API documentation - Docker and Kubernetes to package and run services - AWS for underlying infrastructure - On-premise servers for data processing and extraction at our partners Requirements - Degree in a relevant technical field or equivalent experience - 5+ years of experience building production-quality software infrastructure - Experience developing ETL jobs - Fluency in SQL and experience with RDBMSs - Fluency in Python data tools e.g. Pandas, Dask, or Pyspark - Experience designing and building big data pipelines - Experience working on large scale, distributed systems Desirable - Experience working with AWS, GCP, or other cloud-based services - Experience at a rapidly growing startup or with cutting-edge teams at a larger tech company

Requirements

None

Benefits

Vacaciones / Flexibilidad de Trabajo
Trabajo Remoto: Globalmente remoto",Data Scientist
0,,0,Data Engineer,https://www.linkedin.com/jobs/view/3529566974/?alternateChannel=search&refId=WAcB3Nrydc%2FRjsTidgFpmQ%3D%3D&trackingId=ncl3O5J7fQShjyu1uYKP0g%3D%3D&trk=d_flagship3_search_srp_jobs,Banco Bci,"Gran Santiago, Región Metropolitana de Santiago, Chile",Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Telecomunicaciones,"['Almacenamiento de datos', 'Analítica', 'Análisis de datos', 'Bases de datos', 'Ciencia de datos', 'Extraer, transformar y cargar (ETL)', 'Herramientas ETL', 'Ingeniería de datos', 'Integración de datos', 'Procesamiento por lotes', 'Todos los filtros']","Objetivo del Cargo:
El Ingeniero de soporte / Data Engineer opera mecanismos para brindar la disponibilidad y calidad de los datos. Combina distintas fuentes de información, para crear formatos consistentes listos para ser consumidos. Vela la arquitecturas de datos que habilitan la extracción y transformación, para modelos predictivos y prescriptivos. Asegura la continuidad operacional del datawarehouse mediante la resolución de incidentes. Tiene modalidad de turnos 24x7 para atender incidentes relacionados a la disponibilidad de datos.

Principales Funciones
Diseñar, desarrollar y mantener el despliegue de pipelines ETL para reportería, análisis de datos, desarrollo de modelos Machine Learning, validación y despliegue de manera escalable (arquitectura de datos).
Administrar y configurar orquestadores de procesos ETL
Asegurar la continuidad del datawarehouse en GCP y Netezza, resolviendo y analizando incidentes que afecten su funcionamiento.
Trabajar bajo sistema de turnos con modalidad de disponibilidad 24x7 para atender incidentes en el datawarehouse.
Contribuir al diseño e implementación del Dawarehouse y Data Lake
Planificar y entregar estrategias de integración de datos que sean seguras y basadas en buenas prácticas.
Trabajar con el equipo de Data Science, Analytics, Producto e Infraestructura para entender requerimientos de negocio y crear plataformas de datos acorde a las necesidades.

Requisitos
● Ingeniería Civil Electrónica, Ingeniería Civil o Ejecución en Informática, Ingeniería estadística Diseño y consultas a bases de datos SQL y NoSQL
3 años de experiencia en el cargo.
● Python, Java y Scala.
● Data Warehousing tradicional / Herramientas ETL (Informatica, Talend, Pentaho, DataStage).
● Desarrollo y mantenimiento de pipelines de datos (batch y tiempo real) para aplicaciones de reportería, analítica y ML.
● Conocimiento en Cloud computing (Google Cloud con preferencia luego AWS, Azure, etc)
● Experiencia con frameworks de ML, deseable
● Conocimientos en CI/CD, deseable
● Certificación en Data Engineering (AWS, GCP), deseable
Entendimiento de múltiples tecnologías (Spark, Hadoop, EMR), Sistemas RDBMS (MS SQL Server, Oracle, MySQL, PostgreSQL), Servicios de Bases de Datos Cloud (DynamoDB, Elasticache for Redis, Snowflake)
Ingles nivel intermedio-avanzado",Data Scientist
